episode,score,length,terminated,truncated,reason,timestamp,epsilon
278,-63.4459,1000,False,True,sleep,2026-05-17T21:29:22,0.1
279,-50.0755,93,True,False,crash,2026-05-17T21:29:22,0.1
280,-62.1851,1000,False,True,sleep,2026-05-17T21:29:28,0.1
281,-39.868,1000,False,True,sleep,2026-05-17T21:29:33,0.1
282,-79.357,314,True,False,out_of_view,2026-05-17T21:29:34,0.1
283,88.5358,975,True,False,landing,2026-05-17T21:29:39,0.1
284,-1.9785,1000,False,True,sleep,2026-05-17T21:29:44,0.1
285,-142.3394,709,True,False,out_of_view,2026-05-17T21:29:47,0.1
286,-62.576,1000,False,True,sleep,2026-05-17T21:29:52,0.1
287,6.2772,1000,False,True,sleep,2026-05-17T21:29:58,0.1
288,-50.8335,1000,False,True,sleep,2026-05-17T21:30:03,0.1
289,-129.4842,557,True,False,out_of_view,2026-05-17T21:30:04,0.1
290,-209.3707,107,True,False,crash,2026-05-17T21:30:04,0.1
291,-57.3007,1000,False,True,sleep,2026-05-17T21:30:10,0.1
292,-22.2687,1000,False,True,sleep,2026-05-17T21:30:15,0.1
293,-78.9246,1000,False,True,sleep,2026-05-17T21:30:21,0.1
294,-61.8824,1000,False,True,sleep,2026-05-17T21:30:26,0.1
295,-51.1859,366,True,False,crash,2026-05-17T21:30:27,0.1
296,-25.5089,1000,False,True,sleep,2026-05-17T21:30:33,0.1
297,89.9062,838,True,False,crash,2026-05-17T21:30:36,0.1
298,-206.2505,700,True,False,out_of_view,2026-05-17T21:30:39,0.1
299,-170.5948,571,True,False,out_of_view,2026-05-17T21:30:41,0.1
300,-13.3608,1000,False,True,sleep,2026-05-17T21:30:47,0.1
301,17.73,1000,False,True,sleep,2026-05-17T21:30:52,0.1
302,-0.6771,1000,False,True,sleep,2026-05-17T21:30:57,0.1
303,11.4418,1000,False,True,sleep,2026-05-17T21:31:02,0.1
304,-10.8514,1000,False,True,sleep,2026-05-17T21:31:08,0.1
305,-3.141,1000,False,True,sleep,2026-05-17T21:31:14,0.1
306,-22.81,1000,False,True,sleep,2026-05-17T21:31:19,0.1
307,-27.0445,1000,False,True,sleep,2026-05-17T21:31:25,0.1
308,137.5113,647,True,False,landing,2026-05-17T21:31:28,0.1
309,-180.6728,894,True,False,out_of_view,2026-05-17T21:31:32,0.1
310,-60.8767,1000,False,True,sleep,2026-05-17T21:31:37,0.1
311,-7.5906,1000,False,True,sleep,2026-05-17T21:31:44,0.1
312,-26.8548,1000,False,True,sleep,2026-05-17T21:31:49,0.1
313,-7.315,1000,False,True,sleep,2026-05-17T21:31:55,0.1
314,175.7554,539,True,False,landing,2026-05-17T21:31:56,0.1
315,-27.6038,1000,False,True,sleep,2026-05-17T21:32:02,0.1
316,-4.1159,1000,False,True,sleep,2026-05-17T21:32:08,0.1
317,39.7046,1000,False,True,sleep,2026-05-17T21:32:13,0.1
318,-9.8916,1000,False,True,sleep,2026-05-17T21:32:19,0.1
319,145.6788,992,True,False,landing,2026-05-17T21:32:24,0.1
320,9.6713,1000,False,True,sleep,2026-05-17T21:32:30,0.1
321,137.445,854,True,False,landing,2026-05-17T21:32:35,0.1
322,139.0639,743,True,False,landing,2026-05-17T21:32:38,0.1
323,-44.4321,1000,False,True,sleep,2026-05-17T21:32:43,0.1
324,-32.9131,1000,False,True,sleep,2026-05-17T21:32:49,0.1
325,13.2529,1000,False,True,sleep,2026-05-17T21:32:54,0.1
326,-24.5951,1000,False,True,sleep,2026-05-17T21:32:59,0.1
327,133.6775,981,True,False,crash,2026-05-17T21:33:05,0.1
328,-86.4333,1000,False,True,sleep,2026-05-17T21:33:10,0.1
329,-148.368,793,True,False,out_of_view,2026-05-17T21:33:13,0.1
330,-39.0189,1000,False,True,sleep,2026-05-17T21:33:19,0.1
331,-3.5389,1000,False,True,sleep,2026-05-17T21:33:24,0.1
332,79.4254,664,True,False,crash,2026-05-17T21:33:27,0.1
333,-57.4033,1000,False,True,sleep,2026-05-17T21:33:32,0.1
334,-14.0598,1000,False,True,sleep,2026-05-17T21:33:37,0.1
335,-56.0766,1000,False,True,sleep,2026-05-17T21:33:42,0.1
336,-99.462,1000,False,True,sleep,2026-05-17T21:33:47,0.1
337,-6.0861,1000,False,True,sleep,2026-05-17T21:33:52,0.1
338,19.665,1000,False,True,sleep,2026-05-17T21:33:59,0.1
339,-7.2153,1000,False,True,sleep,2026-05-17T21:34:03,0.1
340,-114.2435,624,True,False,out_of_view,2026-05-17T21:34:06,0.1
341,-192.9369,661,True,False,out_of_view,2026-05-17T21:34:08,0.1
342,-18.1834,1000,False,True,sleep,2026-05-17T21:34:14,0.1
343,-3.9488,1000,False,True,sleep,2026-05-17T21:34:19,0.1
344,133.073,981,True,False,landing,2026-05-17T21:34:25,0.1
345,-55.7469,1000,False,True,sleep,2026-05-17T21:34:32,0.1
346,100.9303,901,True,False,landing,2026-05-17T21:34:36,0.1
347,-65.2491,445,True,False,out_of_view,2026-05-17T21:34:38,0.1
348,-93.5464,1000,False,True,sleep,2026-05-17T21:34:43,0.1
349,-28.741,1000,False,True,sleep,2026-05-17T21:34:48,0.1
350,10.2094,1000,False,True,sleep,2026-05-17T21:34:54,0.1
351,28.0923,1000,False,True,sleep,2026-05-17T21:34:59,0.1
352,42.5832,1000,False,True,sleep,2026-05-17T21:35:04,0.1
353,19.2093,1000,False,True,sleep,2026-05-17T21:35:09,0.1
354,148.0463,962,True,False,landing,2026-05-17T21:35:15,0.1
355,32.2598,1000,False,True,sleep,2026-05-17T21:35:21,0.1
356,125.4447,942,True,False,landing,2026-05-17T21:35:26,0.1
357,48.0504,1000,False,True,sleep,2026-05-17T21:35:31,0.1
358,-116.9255,740,True,False,landing,2026-05-17T21:35:34,0.1
359,191.8229,656,True,False,landing,2026-05-17T21:35:37,0.1
